type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel,okt,komoran,hannanum,kkma,mecab
알킬니트라이트,러쉬파퍼,2023-03-28 02:47:23+00:00,1.6405460928353116e+18,x5c41f1cddd,이주영,,,톡 우울증 퇴치 마법의 버섯 환각 버섯 러쉬파퍼 구매 랏슈 Knocc 가슴 멜섭 스왑 smer,0,0,92.0,['랏슈'],,Twitter Web App,"[('톡', 'Noun'), ('우울증', 'Noun'), ('퇴치', 'Noun'), ('마법', 'Noun'), ('의', 'Josa'), ('버섯', 'Noun'), ('환각', 'Noun'), ('버섯', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('구매', 'Noun'), ('랏슈', 'Noun'), ('Knocc', 'Alpha'), ('가슴', 'Noun'), ('멜', 'Verb'), ('섭', 'Noun'), ('스왑', 'Noun'), ('smer', 'Alpha')]","[('톡', 'MAG'), ('우울증', 'NNP'), ('퇴치', 'NNG'), ('마법', 'NNP'), ('의', 'JKG'), ('버섯', 'NNP'), ('환각', 'NNP'), ('버섯', 'NNP'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('구매', 'NNG'), ('랏슈', 'NNP'), ('Knocc', 'SL'), ('가슴', 'NNG'), ('멜', 'NNP'), ('섭', 'NNP'), ('스왑', 'NNP'), ('smer', 'SL')]","[('톡', 'M'), ('우울증', 'N'), ('퇴치', 'N'), ('마법', 'N'), ('의', 'J'), ('버섯', 'N'), ('환각', 'N'), ('버섯', 'N'), ('러쉬파퍼', 'N'), ('구매', 'N'), ('랏슈', 'N'), ('Knocc', 'F'), ('가슴', 'N'), ('멜섭', 'N'), ('스왑', 'N'), ('smer', 'F')]","[('톡', 'MAG'), ('우울증', 'NNG'), ('퇴치', 'NNG'), ('마법', 'NNG'), ('의', 'JKG'), ('버섯', 'NNG'), ('환각', 'NNG'), ('버섯', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('구매', 'NNG'), ('랏슈', 'UN'), ('Knocc', 'OL'), ('가슴', 'NNG'), ('멜섭', 'UN'), ('스왑', 'UN'), ('smer', 'OL')]","[('톡', 'MAG'), ('우울증', 'NNG'), ('퇴치', 'NNG'), ('마법', 'NNG'), ('의', 'JKG'), ('버섯', 'NNG'), ('환각', 'NNG'), ('버섯', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('구매', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('Knocc', 'SL'), ('가슴', 'NNG'), ('멜', 'VV+ETM'), ('섭', 'NNG'), ('스왑', 'NNP'), ('smer', 'SL')]"
알킬니트라이트,랏슈,2023-03-28 03:23:53+00:00,1.64056e+18,he1df1cx342,헤헤헿ㅎ,,,톡 강력 성적 흥분제 러쉬파퍼 Rush Poppers 랏슈 졸뎀 물뽕 판매 Knocc 야외노출 벗방 bbw 자영,0,0,147.0,['졸ㅍㅣ뎀'],,Twitter Web App,"[('톡', 'Noun'), ('강력', 'Noun'), ('성적', 'Noun'), ('흥분제', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('Rush', 'Alpha'), ('Poppers', 'Alpha'), ('랏슈', 'Noun'), ('졸뎀', 'Noun'), ('물뽕', 'Noun'), ('판매', 'Noun'), ('Knocc', 'Alpha'), ('야외', 'Noun'), ('노출', 'Noun'), ('벗방', 'Noun'), ('bbw', 'Alpha'), ('자영', 'Noun')]","[('톡', 'MAG'), ('강력', 'XR'), ('성적', 'NNG'), ('흥분', 'NNG'), ('제', 'XSN'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏슈', 'NNP'), ('졸', 'NNG'), ('데', 'VV'), ('ㅁ', 'ETN'), ('물', 'NNG'), ('뽕', 'NNG'), ('판매', 'NNG'), ('Knocc', 'SL'), ('야외', 'NNG'), ('노출', 'NNP'), ('벗', 'NNG'), ('방', 'NNG'), ('bbw', 'SL'), ('자영', 'NNG')]","[('톡', 'M'), ('강력', 'N'), ('성적', 'N'), ('흥분제', 'N'), ('러쉬파퍼', 'N'), ('Rush', 'F'), ('Poppers', 'F'), ('랏슈', 'N'), ('졸뎀', 'N'), ('물뽕', 'N'), ('판매', 'N'), ('Knocc', 'F'), ('야외노출', 'N'), ('벗방', 'N'), ('bbw', 'F'), ('자영', 'N')]","[('톡', 'MAG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('Rush', 'OL'), ('Poppers', 'OL'), ('랏슈', 'UN'), ('졸', 'NNG'), ('데', 'VV'), ('ㅁ', 'ETN'), ('물뽕', 'NNG'), ('판매', 'NNG'), ('Knocc', 'OL'), ('야외', 'NNG'), ('노출', 'NNG'), ('벗', 'NNG'), ('방', 'NNG'), ('bbw', 'OL'), ('자영', 'NNG')]","[('톡', 'NNG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏', 'NNP'), ('슈', 'NNP'), ('졸', 'NNP'), ('뎀', 'NNP'), ('물뽕', 'NNG'), ('판매', 'NNG'), ('Knocc', 'SL'), ('야외', 'NNG'), ('노출', 'NNG'), ('벗', 'NNG'), ('방', 'NNG'), ('bbw', 'SL'), ('자영', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-28 03:23:53+00:00,1.6405552822869074e+18,he1df1cx342,헤헤헿ㅎ,,,톡 강력 성적 흥분제 러쉬파퍼 Rush Poppers 랏슈 졸뎀 물뽕 판매 Knocc 야외노출 벗방 bbw 자영,0,0,147.0,['졸ㅍㅣ뎀'],,Twitter Web App,"[('톡', 'Noun'), ('강력', 'Noun'), ('성적', 'Noun'), ('흥분제', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('Rush', 'Alpha'), ('Poppers', 'Alpha'), ('랏슈', 'Noun'), ('졸뎀', 'Noun'), ('물뽕', 'Noun'), ('판매', 'Noun'), ('Knocc', 'Alpha'), ('야외', 'Noun'), ('노출', 'Noun'), ('벗방', 'Noun'), ('bbw', 'Alpha'), ('자영', 'Noun')]","[('톡', 'MAG'), ('강력', 'XR'), ('성적', 'NNG'), ('흥분', 'NNG'), ('제', 'XSN'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏슈', 'NNP'), ('졸', 'NNG'), ('데', 'VV'), ('ㅁ', 'ETN'), ('물', 'NNG'), ('뽕', 'NNG'), ('판매', 'NNG'), ('Knocc', 'SL'), ('야외', 'NNG'), ('노출', 'NNP'), ('벗', 'NNG'), ('방', 'NNG'), ('bbw', 'SL'), ('자영', 'NNG')]","[('톡', 'M'), ('강력', 'N'), ('성적', 'N'), ('흥분제', 'N'), ('러쉬파퍼', 'N'), ('Rush', 'F'), ('Poppers', 'F'), ('랏슈', 'N'), ('졸뎀', 'N'), ('물뽕', 'N'), ('판매', 'N'), ('Knocc', 'F'), ('야외노출', 'N'), ('벗방', 'N'), ('bbw', 'F'), ('자영', 'N')]","[('톡', 'MAG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('Rush', 'OL'), ('Poppers', 'OL'), ('랏슈', 'UN'), ('졸', 'NNG'), ('데', 'VV'), ('ㅁ', 'ETN'), ('물뽕', 'NNG'), ('판매', 'NNG'), ('Knocc', 'OL'), ('야외', 'NNG'), ('노출', 'NNG'), ('벗', 'NNG'), ('방', 'NNG'), ('bbw', 'OL'), ('자영', 'NNG')]","[('톡', 'NNG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏', 'NNP'), ('슈', 'NNP'), ('졸', 'NNP'), ('뎀', 'NNP'), ('물뽕', 'NNG'), ('판매', 'NNG'), ('Knocc', 'SL'), ('야외', 'NNG'), ('노출', 'NNG'), ('벗', 'NNG'), ('방', 'NNG'), ('bbw', 'SL'), ('자영', 'NNG')]"
알킬니트라이트,랏슈,2023-03-28 03:23:58+00:00,1.64056e+18,6c5dddgsa1,한박사,,,톡 전신 수면 마취제 에토미데이트 주사 랏슈 구매 흥분 Knocc 똥녀 크로스드레서 걸레 디엣,0,0,84.0,['흥분ㅈㅔ'],,Twitter Web App,"[('톡', 'Noun'), ('전신', 'Noun'), ('수면', 'Noun'), ('마취제', 'Noun'), ('에', 'Josa'), ('토미', 'Noun'), ('데이트', 'Noun'), ('주사', 'Noun'), ('랏슈', 'Noun'), ('구매', 'Noun'), ('흥분', 'Noun'), ('Knocc', 'Alpha'), ('똥녀', 'Noun'), ('크로스드레서', 'Noun'), ('걸레', 'Noun'), ('디엣', 'Noun')]","[('톡', 'MAG'), ('전신', 'NNP'), ('수면', 'NNP'), ('마취제', 'NNG'), ('에토', 'NNP'), ('미', 'NNP'), ('데이트', 'NNP'), ('주사', 'NNP'), ('랏슈', 'NNP'), ('구매', 'NNG'), ('흥분', 'NNG'), ('Knocc', 'SL'), ('똥', 'NNG'), ('녀', 'NNG'), ('크로스', 'NNP'), ('드레', 'NNG'), ('서', 'JKB'), ('걸레', 'NNP'), ('디엣', 'NA')]","[('톡', 'M'), ('전신', 'N'), ('수', 'N'), ('이', 'J'), ('면', 'E'), ('마취제', 'N'), ('에토미데이트', 'N'), ('주사', 'N'), ('랏슈', 'N'), ('구매', 'N'), ('흥분', 'N'), ('Knocc', 'F'), ('똥녀', 'N'), ('크로스드레서', 'N'), ('걸레', 'N'), ('디엣', 'N')]","[('톡', 'MAG'), ('전신', 'NNG'), ('수면', 'NNG'), ('마취제', 'NNG'), ('에', 'JKM'), ('토', 'NNG'), ('미', 'NNG'), ('데이트', 'NNG'), ('주사', 'NNG'), ('랏슈', 'UN'), ('구매', 'NNG'), ('흥분', 'NNG'), ('Knocc', 'OL'), ('똥', 'NNG'), ('녀', 'NNG'), ('크로스', 'NNG'), ('드레서', 'NNG'), ('걸레', 'NNG'), ('디', 'NNG'), ('엣', 'UN')]","[('톡', 'NNG'), ('전신', 'NNG'), ('수면', 'NNG'), ('마취제', 'NNG'), ('에토', 'NNP'), ('미', 'NNG'), ('데이트', 'NNG'), ('주사', 'NNG'), ('랏', 'NNP'), ('슈', 'NNP'), ('구매', 'NNG'), ('흥분', 'NNG'), ('Knocc', 'SL'), ('똥', 'NNG'), ('녀', 'NNG'), ('크로스', 'NNP'), ('드레서', 'NNP'), ('걸레', 'NNG'), ('디', 'NNG'), ('엣', 'JKB')]"
알킬니트라이트,랏슈,2023-03-28 04:23:24+00:00,1.64057e+18,0wpffd54cvv,박정민,,,예약 케타민 팝니다 랏슈 스틸녹스 파는곳 부산 사하 오늘 밤 도착,0,0,47.0,['랏슈'],,Twitter Web App,"[('예약', 'Noun'), ('케타민', 'Noun'), ('팝니다', 'Verb'), ('랏슈', 'Noun'), ('스틸', 'Noun'), ('녹스', 'Noun'), ('파는', 'Verb'), ('곳', 'Noun'), ('부산', 'Noun'), ('사하', 'Noun'), ('오늘', 'Noun'), ('밤', 'Noun'), ('도착', 'Noun')]","[('예약', 'NNG'), ('케타민', 'NNP'), ('파', 'VV'), ('ㅂ니다', 'EC'), ('랏슈', 'NNP'), ('스틸', 'NNP'), ('녹스', 'NNP'), ('팔', 'VV'), ('는', 'ETM'), ('곳', 'NNG'), ('부산', 'NNP'), ('사하', 'NNP'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'N'), ('케타민', 'N'), ('팔', 'P'), ('ㅂ니다', 'E'), ('랏슈', 'N'), ('스틸녹스', 'N'), ('파는곳', 'N'), ('부산', 'N'), ('사', 'P'), ('아', 'E'), ('하', 'P'), ('어', 'E'), ('오늘', 'N'), ('밤', 'N'), ('도착', 'N')]","[('예약', 'NNG'), ('케타민', 'NNG'), ('팔', 'VV'), ('ㅂ니다', 'EFN'), ('랏슈', 'UN'), ('스틸녹스', 'UN'), ('팔', 'VV'), ('는', 'ETD'), ('곳', 'NNG'), ('부산', 'NNG'), ('사', 'VV'), ('아', 'ECS'), ('하', 'VX'), ('오', 'EFN'), ('늘', 'MAG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'NNG'), ('케타민', 'NNG'), ('팝', 'NNG'), ('니다', 'NNP'), ('랏', 'NNP'), ('슈', 'NNP'), ('스틸', 'NNP'), ('녹스', 'NNP'), ('파', 'VV'), ('는', 'ETM'), ('곳', 'NNB'), ('부산', 'NNP'), ('사하', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-28 04:37:22+00:00,1.6405737745831813e+18,x5c41f1cddd,이주영,,,톡 기억상실 바로 의식을 잃는 물뽕 쉬퍼 트라마돌 구입방법 Knocc 취향 용돈만남 조교,0,0,281.0,['ㄹㅓ쉬ㅍㅏ퍼'],,Twitter Web App,"[('톡', 'Noun'), ('기억', 'Noun'), ('상실', 'Noun'), ('바로', 'Noun'), ('의식', 'Noun'), ('을', 'Josa'), ('잃는', 'Verb'), ('물뽕', 'Noun'), ('쉬퍼', 'Verb'), ('트', 'Noun'), ('라마', 'Noun'), ('돌', 'Noun'), ('구입', 'Noun'), ('방법', 'Noun'), ('Knocc', 'Alpha'), ('취향', 'Noun'), ('용돈', 'Noun'), ('만남', 'Noun'), ('조교', 'Noun')]","[('톡', 'MAG'), ('기억상실', 'NNP'), ('바로', 'MAG'), ('의식', 'NNG'), ('을', 'JKO'), ('잃', 'VV'), ('는', 'ETM'), ('물', 'NNG'), ('뽕', 'NNG'), ('쉬', 'MAG'), ('푸', 'VV'), ('어', 'EC'), ('트', 'VV'), ('라', 'EC'), ('말', 'VX'), ('아도', 'EC'), ('ㄹ', 'JKO'), ('구입', 'NNG'), ('방법', 'NNG'), ('Knocc', 'SL'), ('취향', 'NNG'), ('용돈', 'NNG'), ('만남', 'NNP'), ('조교', 'NNP')]","[('톡', 'M'), ('기억상실', 'N'), ('바로', 'M'), ('의식', 'N'), ('을', 'J'), ('잃', 'P'), ('는', 'E'), ('물뽕', 'N'), ('쉬퍼', 'N'), ('트라마돌', 'N'), ('구입방법', 'N'), ('Knocc', 'F'), ('취향', 'N'), ('용돈만남', 'N'), ('조교', 'N')]","[('톡', 'MAG'), ('기억', 'NNG'), ('상실', 'NNG'), ('바로', 'MAG'), ('의식', 'NNG'), ('을', 'JKO'), ('잃', 'VV'), ('는', 'ETD'), ('물뽕', 'NNG'), ('쉬', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('트라', 'NNG'), ('마', 'NNG'), ('돌', 'NNG'), ('구입', 'NNG'), ('방법', 'NNG'), ('Knocc', 'OL'), ('취향', 'NNG'), ('용돈', 'NNG'), ('만', 'JX'), ('남', 'NNG'), ('조교', 'NNG')]","[('톡', 'NNG'), ('기억', 'NNG'), ('상실', 'NNG'), ('바로', 'MAG'), ('의식', 'NNG'), ('을', 'JKO'), ('잃', 'VV'), ('는', 'ETM'), ('물뽕', 'NNG'), ('쉬퍼', 'NNP'), ('트라', 'NNP'), ('마돌', 'NNP'), ('구입', 'NNG'), ('방법', 'NNG'), ('Knocc', 'SL'), ('취향', 'NNG'), ('용돈', 'NNG'), ('만남', 'NNG'), ('조교', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-28 05:14:02+00:00,1.640583002412716e+18,x5c41f1cddd,이주영,,,톡 강력 성적 흥분제 러쉬파퍼 Rush Poppers 랏슈 우유주사 판매 펜닐 Knocc 육덕 네토 디그레이디,0,0,238.0,['펜ㅌㅏ닐'],,Twitter Web App,"[('톡', 'Noun'), ('강력', 'Noun'), ('성적', 'Noun'), ('흥분제', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('Rush', 'Alpha'), ('Poppers', 'Alpha'), ('랏슈', 'Noun'), ('우유', 'Noun'), ('주사', 'Noun'), ('판매', 'Noun'), ('펜닐', 'Noun'), ('Knocc', 'Alpha'), ('육덕', 'Noun'), ('네', 'Determiner'), ('토', 'Noun'), ('디그', 'Noun'), ('레이디', 'Noun')]","[('톡', 'MAG'), ('강력', 'XR'), ('성적', 'NNG'), ('흥분', 'NNG'), ('제', 'XSN'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏슈', 'NNP'), ('우유', 'NNP'), ('주사', 'NNP'), ('판매', 'NNG'), ('펜', 'NNP'), ('닐', 'NNP'), ('Knocc', 'SL'), ('육덕', 'NNG'), ('네', 'MM'), ('토', 'NNG'), ('디그', 'NNP'), ('레이디', 'NNP')]","[('톡', 'M'), ('강력', 'N'), ('성적', 'N'), ('흥분제', 'N'), ('러쉬파퍼', 'N'), ('Rush', 'F'), ('Poppers', 'F'), ('랏슈', 'N'), ('우유주사', 'N'), ('판매', 'N'), ('펜닐', 'N'), ('Knocc', 'F'), ('육덕', 'N'), ('네토', 'N'), ('디그레', 'N'), ('이', 'J'), ('디', 'E')]","[('톡', 'MAG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('Rush', 'OL'), ('Poppers', 'OL'), ('랏슈', 'UN'), ('우유', 'NNG'), ('주사', 'NNG'), ('판매', 'NNG'), ('펜', 'NNG'), ('니', 'VV'), ('ㄹ', 'ETD'), ('Knocc', 'OL'), ('육덕', 'NNG'), ('네', 'MDN'), ('토', 'NNG'), ('디', 'NNG'), ('그레이', 'NNG'), ('디', 'NNG')]","[('톡', 'NNG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏', 'NNP'), ('슈', 'NNP'), ('우유', 'NNG'), ('주사', 'NNG'), ('판매', 'NNG'), ('펜', 'NNG'), ('닐', 'NNP'), ('Knocc', 'SL'), ('육덕', 'NNG'), ('네토', 'NNP'), ('디그', 'NNG'), ('레이디', 'NNP')]"
알킬니트라이트,랏슈,2023-03-28 05:14:02+00:00,1.64058e+18,x5c41f1cddd,이주영,,,톡 강력 성적 흥분제 러쉬파퍼 Rush Poppers 랏슈 우유주사 판매 펜닐 Knocc 육덕 네토 디그레이디,0,0,238.0,['펜ㅌㅏ닐'],,Twitter Web App,"[('톡', 'Noun'), ('강력', 'Noun'), ('성적', 'Noun'), ('흥분제', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('Rush', 'Alpha'), ('Poppers', 'Alpha'), ('랏슈', 'Noun'), ('우유', 'Noun'), ('주사', 'Noun'), ('판매', 'Noun'), ('펜닐', 'Noun'), ('Knocc', 'Alpha'), ('육덕', 'Noun'), ('네', 'Determiner'), ('토', 'Noun'), ('디그', 'Noun'), ('레이디', 'Noun')]","[('톡', 'MAG'), ('강력', 'XR'), ('성적', 'NNG'), ('흥분', 'NNG'), ('제', 'XSN'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏슈', 'NNP'), ('우유', 'NNP'), ('주사', 'NNP'), ('판매', 'NNG'), ('펜', 'NNP'), ('닐', 'NNP'), ('Knocc', 'SL'), ('육덕', 'NNG'), ('네', 'MM'), ('토', 'NNG'), ('디그', 'NNP'), ('레이디', 'NNP')]","[('톡', 'M'), ('강력', 'N'), ('성적', 'N'), ('흥분제', 'N'), ('러쉬파퍼', 'N'), ('Rush', 'F'), ('Poppers', 'F'), ('랏슈', 'N'), ('우유주사', 'N'), ('판매', 'N'), ('펜닐', 'N'), ('Knocc', 'F'), ('육덕', 'N'), ('네토', 'N'), ('디그레', 'N'), ('이', 'J'), ('디', 'E')]","[('톡', 'MAG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('Rush', 'OL'), ('Poppers', 'OL'), ('랏슈', 'UN'), ('우유', 'NNG'), ('주사', 'NNG'), ('판매', 'NNG'), ('펜', 'NNG'), ('니', 'VV'), ('ㄹ', 'ETD'), ('Knocc', 'OL'), ('육덕', 'NNG'), ('네', 'MDN'), ('토', 'NNG'), ('디', 'NNG'), ('그레이', 'NNG'), ('디', 'NNG')]","[('톡', 'NNG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏', 'NNP'), ('슈', 'NNP'), ('우유', 'NNG'), ('주사', 'NNG'), ('판매', 'NNG'), ('펜', 'NNG'), ('닐', 'NNP'), ('Knocc', 'SL'), ('육덕', 'NNG'), ('네토', 'NNP'), ('디그', 'NNG'), ('레이디', 'NNP')]"
알킬니트라이트,정글주스,2023-03-28 05:28:22+00:00,1.64059e+18,qof5df4xc_q,오천용,,,최음제 팝니다 비밀 배송 사상 정글주스팝니다,0,0,23.0,['ㅁㄴ'],,Twitter Web App,"[('최음제', 'Noun'), ('팝니다', 'Verb'), ('비밀', 'Noun'), ('배송', 'Noun'), ('사상', 'Noun'), ('정글', 'Noun'), ('주스', 'Noun'), ('팝니다', 'Verb')]","[('최', 'XPN'), ('음', 'NNG'), ('제', 'XSN'), ('파', 'VV'), ('ㅂ니다', 'EC'), ('비밀', 'NNP'), ('배', 'NNG'), ('송', 'NNP'), ('사상', 'NNG'), ('정글', 'NNP'), ('주스', 'NNP'), ('팝', 'NNG'), ('니다', 'NNP')]","[('최음제', 'N'), ('팔', 'P'), ('ㅂ니다', 'E'), ('비밀', 'N'), ('배송', 'N'), ('사상', 'N'), ('정글주스팝니다', 'N')]","[('최음제', 'NNG'), ('팝', 'NNG'), ('니', 'VV'), ('다', 'ECS'), ('비밀', 'NNG'), ('배송', 'NNG'), ('사상', 'NNG'), ('정글', 'NNG'), ('주스', 'NNG'), ('팔', 'VV'), ('ㅂ니다', 'EFN')]","[('최음제', 'NNG'), ('팝', 'NNG'), ('니', 'JC'), ('다', 'MAG'), ('비밀', 'NNG'), ('배송', 'NNG'), ('사상', 'NNG'), ('정글', 'NNG'), ('주스', 'NNG'), ('팝', 'NNG'), ('니', 'VV'), ('다', 'EC')]"
알킬니트라이트,정글주스,2023-03-28 05:37:40+00:00,1.64059e+18,hyj5sd5fxx,황용준,,,예약 정글주스 우유주사 파는곳 케타민 파는곳 서울 중랑 오늘 밤 도착,0,0,13.0,['정글주스'],,Twitter Web App,"[('예약', 'Noun'), ('정글', 'Noun'), ('주스', 'Noun'), ('우유', 'Noun'), ('주사', 'Noun'), ('파는', 'Verb'), ('곳', 'Noun'), ('케타민', 'Noun'), ('파는', 'Verb'), ('곳', 'Noun'), ('서울', 'Noun'), ('중랑', 'Noun'), ('오늘', 'Noun'), ('밤', 'Noun'), ('도착', 'Noun')]","[('예약', 'NNG'), ('정글', 'NNP'), ('주스', 'NNP'), ('우유', 'NNP'), ('주사', 'NNP'), ('팔', 'VV'), ('는', 'ETM'), ('곳', 'NNG'), ('케타민', 'NNP'), ('팔', 'VV'), ('는', 'ETM'), ('곳', 'NNG'), ('서울', 'NNP'), ('중랑', 'NNP'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'N'), ('정글주스', 'N'), ('우유주사', 'N'), ('파는곳', 'N'), ('케타민', 'N'), ('파는곳', 'N'), ('서울', 'N'), ('중', 'N'), ('랑', 'J'), ('오늘', 'N'), ('밤', 'N'), ('도착', 'N')]","[('예약', 'NNG'), ('정글', 'NNG'), ('주스', 'NNG'), ('우유', 'NNG'), ('주사', 'NNG'), ('팔', 'VV'), ('는', 'ETD'), ('곳', 'NNG'), ('케타민', 'NNG'), ('팔', 'VV'), ('는', 'ETD'), ('곳', 'NNG'), ('서울', 'NNG'), ('중랑', 'UN'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'NNG'), ('정글', 'NNG'), ('주스', 'NNG'), ('우유', 'NNG'), ('주사', 'NNG'), ('파', 'VV'), ('는', 'ETM'), ('곳', 'NNG'), ('케타민', 'NNG'), ('파', 'VV'), ('는', 'ETM'), ('곳', 'NNB'), ('서울', 'NNP'), ('중', 'NNB'), ('랑', 'JKB'), ('오늘', 'MAG'), ('밤', 'NNG'), ('도착', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-28 08:51:54+00:00,1.6406378278380134e+18,kim_ryanx,Kim Ryan,,,달서 러쉬파퍼팝니다,0,0,36.0,['달서'],,Twitter Web App,"[('달', 'Noun'), ('서', 'Josa'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('팝니다', 'Verb')]","[('달서', 'NNP'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('파', 'VV'), ('ㅂ니다', 'EC')]","[('달', 'N'), ('서', 'J'), ('러쉬파퍼팝니', 'N'), ('이', 'J'), ('다', 'E')]","[('달', 'NNG'), ('서', 'JKM'), ('러', 'ECD'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('팔', 'VV'), ('ㅂ니다', 'EFN')]","[('달서', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('팝', 'NNG'), ('니', 'VV'), ('다', 'EC')]"
