type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
아편,스틸녹스,2023.2.23 09:20,1.62855e+18,nazaralsady,na,,,채널보러가기 lt 텔 레 검 색 pinkman1140 gt 도리도리하는법 세종액상떨 모르핀 인천스틸녹스 대전원석케이 펜타닐효과 환각제구입하는법 에더블상선 충청도케타민밀크 https t co v2t7h1McWW,0,0,150.0,['충청도케타민밀크'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpnF55kakAE6p5D?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpnF55kakAE6p5D?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.24 01:44,1.6288e+18,nazaralsady,na,,,상담텔레 p i n k m a n 114 후기인증텔레 p i n k m a n 1140 울산진통제 광주안전드랍 스틸녹스사는방법 수원모르핀 충청도합성대마초 필로폰구입 광주버드 https t co jcby2kVKSy,0,0,81.0,['광주버드'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpqnI1CacAADFGw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpqnI1CacAADFGw?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.25 02:49,1.62918e+18,hafifahhafizah,고기팔아요 경기도몰리 코카인판매처(캔디),,,텔레 p i n k man 114 도리도리 스틸녹스 창원아이스뽕 하이드로몰핀사는법 합성대마초 충북트라마돌 충남안전업체 https t co vUw9zbVA0X,0,0,121.0,['충남안전업체'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fpv_jDOaIAAjPRQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fpv_jDOaIAAjPRQ?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.25 23:17,1.62949e+18,megadeath123,Cunt face,,,수원마약 ㅌㄹㄱㄹ p i n k m a n 1 1 4 스페셜케타민사는법 스틸녹스 디스펜서리 강동보안드랍 인슐린팔아요 인천얼음 https t co 2ayHvWnDgT,0,0,64.0,['수원마약'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fp0YhWdaIAApAUf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fp0YhWdaIAApAUf?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.27 11:54,1.63004e+18,yongjin19650917,정경인,,,HDG 인천 스틸녹스 팝니다 ก ʕ ᴥ ʔ ก 부산 부산진 tele 문의 baekmama,0,0,161.0,['인천'],,Twitter Web App
아편,스틸녹스,2023.2.27 14:24,1.63008e+18,yongjin19650917,정경인,,,Hfk 마포 스틸녹스 술 환각 ก ʕ ᴥ ʔ ก 서울 종로 tele 문의 baekmama,0,0,50.0,['마포'],,Twitter Web App
아편,스틸녹스,2023.2.27 15:02,1.63009e+18,yongjin19650917,정경인,,,yXb 홍대 스틸녹스 가격 ก ʕ ᴥ ʔ ก 경상북도 경북 tele 문의 baekmama,0,0,60.0,['홍대'],,Twitter Web App
아편,스틸녹스,2023.2.27 15:39,1.6301e+18,yongjin19650917,정경인,,,ElI 스틸녹스 졸피뎀 치사량 ก ʕ ᴥ ʔ ก 강원 횡성 tele 문의 baekmama,0,0,59.0,['스틸녹스'],,Twitter Web App
아편,스틸녹스,2023.2.27 19:25,1.63015e+18,yongjin19650917,정경인,,,XxZ 광주 스틸녹스 과다 복용 사망 ก ʕ ᴥ ʔ ก 광주 동구 tele 문의 baekmama,0,0,239.0,['광주'],,Twitter Web App
아편,스틸녹스,2023.2.27 21:55,1.63019e+18,yongjin19650917,정경인,,,Hfk 수면제 스틸녹스 술 환각 ก ʕ ᴥ ʔ ก 전남 구례 tele 문의 baekmama,0,0,54.0,['수면제'],,Twitter Web App
아편,스틸녹스,2023.2.28 01:19,1.63024e+18,Fater36v,angie Fater,,,텔레문의 p i n k m a n 114 펜타닐구하는곳 수원weed 콕구매처 충청도드러그 스틸녹스사는방법 엑스터시 강원도발정제 https t co WMUl6dM8hm,0,0,30.0,['펜타닐구하는곳'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fp_HzV4aYAIrsn8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fp_HzV4aYAIrsn8?format=jpg&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.28 03:44,1.63028e+18,jannahshohibah,jannah,,,텔레문의 p i n k m a n 114 스틸녹스 버드사는방법 매직머쉬룸 충청도버드 콕가격 용인에더블 서울암페타민 https t co Df906WsErO,0,0,117.0,['스틸녹스'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fp_o9jqaUAEhSAR?format=png&name=small', fullUrl='https://pbs.twimg.com/media/Fp_o9jqaUAEhSAR?format=png&name=orig', altText=None)]",Twitter Web App
아편,스틸녹스,2023.2.28 11:28,1.63039e+18,kotri40018,kotri40018,,,텔레24시상담 p i n k m a n 114 고기구하는곳 마취제팝니다 부산스틸녹스 매직머쉬룸사는곳 파퍼 서울파티마약 하이드로몰핀구입하는법 https t co llHrooPdlD,0,0,69.0,['하이드로몰핀구입하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FqBTA9facAEJJ8b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqBTA9facAEJJ8b?format=jpg&name=orig', altText=None)]",Twitter Web App
